item_id,split,record_id,pair_id,subject,condition,difficulty,existing_label,prefilled,blind_check
train_0641,train,bnp_030429_1,bnp_030429,bcs,no_context,easy,0,yes,no
train_0642,train,bnp_029781_1,bnp_029781,history,has_context,hard,0,yes,no
train_0643,train,bnp_009063_0,bnp_009063,bcs,no_context,easy,1,yes,no
train_0644,train,bnp_028172_1,bnp_028172,history,has_context,easy,0,no,yes
train_0645,train,bnp_000717_0,bnp_000717,vocabulary,no_context,easy,1,no,yes
train_0646,train,bnp_007723_0,bnp_007723,history,has_context,easy,1,yes,no
train_0647,train,bnp_024881_1,bnp_024881,reading_comprehension,has_context,easy,0,yes,no
train_0648,train,bnp_011994_0,bnp_011994,reading_comprehension,has_context,easy,1,yes,no
train_0649,train,bnp_022684_0,bnp_022684,idiom_meaning,no_context,easy,1,yes,no
train_0650,train,bnp_001402_1,bnp_001402,law,no_context,easy,0,yes,no
train_0651,train,bnp_005803_1,bnp_005803,reading_comprehension,has_context,easy,0,yes,no
train_0652,train,bnp_006435_0,bnp_006435,idiom_meaning,no_context,easy,1,yes,no
train_0653,train,bnp_005787_1,bnp_005787,reading_comprehension,has_context,easy,0,yes,no
train_0654,train,bnp_008361_1,bnp_008361,science,no_context,easy,0,yes,no
train_0655,train,bnp_030534_1,bnp_030534,reading_comprehension,has_context,easy,0,yes,no
train_0656,train,bnp_024289_1,bnp_024289,others,has_context,easy,0,yes,no
train_0657,train,bnp_004672_1,bnp_004672,history,has_context,easy,0,yes,no
train_0658,train,bnp_008297_0,bnp_008297,grammar,has_context,hard,1,yes,no
train_0659,train,bnp_017634_0,bnp_017634,mathematics,no_context,easy,1,yes,no
train_0660,train,bnp_024987_0,bnp_024987,history,has_context,hard,1,yes,no
train_0661,train,bnp_010645_1,bnp_010645,reading_comprehension,has_context,easy,0,no,yes
train_0662,train,bnp_009322_1,bnp_009322,history,has_context,hard,0,yes,no
train_0663,train,bnp_019142_1,bnp_019142,literature,no_context,easy,0,yes,no
train_0664,train,bnp_024677_0,bnp_024677,antonym,no_context,easy,1,yes,no
train_0665,train,bnp_007741_0,bnp_007741,antonym,no_context,easy,1,yes,no
train_0666,train,bnp_021814_1,bnp_021814,reading_comprehension,has_context,easy,0,yes,no
train_0667,train,bnp_000912_1,bnp_000912,history,has_context,easy,0,yes,no
train_0668,train,bnp_008135_0,bnp_008135,mathematics,no_context,easy,1,yes,no
train_0669,train,bnp_002373_0,bnp_002373,reading_comprehension,has_context,easy,1,yes,no
train_0670,train,bnp_015537_0,bnp_015537,reading_comprehension,has_context,easy,1,yes,no
train_0671,train,bnp_001493_1,bnp_001493,reading_comprehension,has_context,easy,0,yes,no
train_0672,train,bnp_026731_0,bnp_026731,reading_comprehension,has_context,easy,1,yes,no
train_0673,train,bnp_019219_0,bnp_019219,history,has_context,easy,1,yes,no
train_0674,train,bnp_013138_0,bnp_013138,reading_comprehension,has_context,easy,1,yes,no
train_0675,train,bnp_024775_1,bnp_024775,reading_comprehension,has_context,easy,0,yes,no
train_0676,train,bnp_008069_0,bnp_008069,history,has_context,easy,1,yes,no
train_0677,train,bnp_012085_1,bnp_012085,bcs,no_context,easy,0,yes,no
train_0678,train,bnp_019190_0,bnp_019190,history,has_context,easy,1,yes,no
train_0679,train,bnp_005752_1,bnp_005752,law,has_context,easy,0,yes,no
train_0680,train,bnp_007146_0,bnp_007146,reading_comprehension,has_context,easy,1,yes,no
train_0681,train,bnp_021615_1,bnp_021615,reading_comprehension,has_context,easy,0,yes,no
train_0682,train,bnp_025732_0,bnp_025732,idiom_meaning,no_context,easy,1,yes,no
train_0683,train,bnp_023735_0,bnp_023735,idiom_meaning,no_context,easy,1,yes,no
train_0684,train,bnp_015078_0,bnp_015078,reading_comprehension,has_context,hard,1,yes,no
train_0685,train,bnp_011446_0,bnp_011446,reading_comprehension,has_context,easy,1,yes,no
train_0686,train,bnp_023668_0,bnp_023668,law,no_context,easy,1,yes,no
train_0687,train,bnp_018276_1,bnp_018276,mathematics,no_context,easy,0,yes,no
train_0688,train,bnp_018126_0,bnp_018126,law,has_context,easy,1,yes,no
train_0689,train,bnp_018506_0,bnp_018506,reading_comprehension,has_context,easy,1,yes,no
train_0690,train,bnp_020476_1,bnp_020476,antonym,no_context,easy,0,no,yes
train_0691,train,bnp_005292_1,bnp_005292,history,has_context,easy,0,yes,no
train_0692,train,bnp_020248_1,bnp_020248,law,has_context,easy,0,yes,no
train_0693,train,bnp_031066_1,bnp_031066,bcs,no_context,easy,0,yes,no
train_0694,train,bnp_016157_1,bnp_016157,history,has_context,easy,0,yes,no
train_0695,train,bnp_008985_0,bnp_008985,bcs,no_context,easy,1,yes,no
train_0696,train,bnp_027949_1,bnp_027949,reading_comprehension,has_context,easy,0,yes,no
train_0697,train,bnp_013994_1,bnp_013994,literature,no_context,hard,0,yes,no
train_0698,train,bnp_031936_1,bnp_031936,history,has_context,easy,0,yes,no
train_0699,train,bnp_011880_0,bnp_011880,reading_comprehension,has_context,easy,1,yes,no
train_0700,train,bnp_030255_0,bnp_030255,bcs,no_context,easy,1,yes,no
train_0701,train,bnp_024869_1,bnp_024869,mathematics,no_context,easy,0,yes,no
train_0702,train,bnp_000714_1,bnp_000714,reading_comprehension,has_context,hard,0,yes,no
train_0703,train,bnp_020115_0,bnp_020115,science,no_context,easy,1,yes,no
train_0704,train,bnp_022007_1,bnp_022007,history,has_context,easy,0,yes,no
train_0705,train,bnp_026879_0,bnp_026879,grammar,has_context,hard,1,yes,no
train_0706,train,bnp_007148_1,bnp_007148,mathematics,no_context,hard,0,yes,no
train_0707,train,bnp_003699_0,bnp_003699,history,has_context,hard,1,yes,no
train_0708,train,bnp_002387_0,bnp_002387,vocabulary,no_context,easy,1,yes,no
train_0709,train,bnp_021973_0,bnp_021973,science,no_context,easy,1,yes,no
train_0710,train,bnp_002254_1,bnp_002254,history,has_context,hard,0,yes,no
train_0711,train,bnp_008610_1,bnp_008610,others,has_context,hard,0,yes,no
train_0712,train,bnp_022269_1,bnp_022269,mathematics,no_context,easy,0,yes,no
train_0713,train,bnp_000470_1,bnp_000470,literature,no_context,easy,0,yes,no
train_0714,train,bnp_012528_1,bnp_012528,grammar,has_context,hard,0,yes,no
train_0715,train,bnp_021378_1,bnp_021378,reading_comprehension,has_context,easy,0,yes,no
train_0716,train,bnp_011314_1,bnp_011314,science,no_context,easy,0,yes,no
train_0717,train,bnp_003493_0,bnp_003493,grammar,no_context,hard,1,yes,no
train_0718,train,bnp_010026_0,bnp_010026,history,has_context,easy,1,yes,no
train_0719,train,bnp_023634_1,bnp_023634,reading_comprehension,has_context,easy,0,yes,no
train_0720,train,bnp_020757_1,bnp_020757,history,has_context,hard,0,yes,no
train_0721,train,bnp_020381_1,bnp_020381,reading_comprehension,has_context,easy,0,yes,no
train_0722,train,bnp_030056_0,bnp_030056,reading_comprehension,has_context,easy,1,no,yes
train_0723,train,bnp_029406_1,bnp_029406,science,no_context,easy,0,no,yes
train_0724,train,bnp_013282_0,bnp_013282,reading_comprehension,has_context,easy,1,no,yes
train_0725,train,bnp_011784_0,bnp_011784,grammar,no_context,hard,1,yes,no
train_0726,train,bnp_004190_1,bnp_004190,bcs,no_context,hard,0,yes,no
train_0727,train,bnp_001061_1,bnp_001061,history,has_context,easy,0,yes,no
train_0728,train,bnp_013184_0,bnp_013184,reading_comprehension,has_context,easy,1,yes,no
train_0729,train,bnp_017632_1,bnp_017632,others,has_context,hard,0,yes,no
train_0730,train,bnp_030435_1,bnp_030435,mathematics,no_context,easy,0,yes,no
train_0731,train,bnp_023259_1,bnp_023259,synonym,no_context,easy,0,yes,no
train_0732,train,bnp_017945_1,bnp_017945,reading_comprehension,has_context,easy,0,yes,no
train_0733,train,bnp_008740_1,bnp_008740,idiom_meaning,no_context,easy,0,yes,no
train_0734,train,bnp_012708_1,bnp_012708,history,has_context,easy,0,no,yes
train_0735,train,bnp_019401_0,bnp_019401,grammar,no_context,hard,1,yes,no
train_0736,train,bnp_011718_0,bnp_011718,history,has_context,easy,1,yes,no
train_0737,train,bnp_010319_0,bnp_010319,idiom_meaning,no_context,easy,1,yes,no
train_0738,train,bnp_009484_0,bnp_009484,antonym,no_context,easy,1,yes,no
train_0739,train,bnp_031037_0,bnp_031037,bcs,no_context,hard,1,yes,no
train_0740,train,bnp_010263_0,bnp_010263,reading_comprehension,has_context,easy,1,yes,no
train_0741,train,bnp_008460_0,bnp_008460,vocabulary,no_context,easy,1,yes,no
train_0742,train,bnp_006651_0,bnp_006651,law,has_context,hard,1,yes,no
train_0743,train,bnp_027034_0,bnp_027034,idiom_meaning,no_context,easy,1,yes,no
train_0744,train,bnp_030123_0,bnp_030123,law,no_context,easy,1,yes,no
train_0745,train,bnp_015707_1,bnp_015707,bcs,no_context,easy,0,yes,no
train_0746,train,bnp_020151_0,bnp_020151,synonym,no_context,easy,1,yes,no
train_0747,train,bnp_026439_0,bnp_026439,reading_comprehension,has_context,easy,1,no,yes
train_0748,train,bnp_029909_1,bnp_029909,history,has_context,hard,0,yes,no
train_0749,train,bnp_017300_0,bnp_017300,grammar,no_context,hard,1,yes,no
train_0750,train,bnp_011647_1,bnp_011647,history,has_context,easy,0,yes,no
train_0751,train,bnp_000995_0,bnp_000995,reading_comprehension,has_context,easy,1,yes,no
train_0752,train,bnp_008156_1,bnp_008156,law,has_context,easy,0,yes,no
train_0753,train,bnp_004342_0,bnp_004342,grammar,no_context,easy,1,yes,no
train_0754,train,bnp_026367_0,bnp_026367,vocabulary,no_context,easy,1,yes,no
train_0755,train,bnp_012454_0,bnp_012454,reading_comprehension,has_context,easy,1,yes,no
train_0756,train,bnp_030693_1,bnp_030693,mathematics,no_context,easy,0,yes,no
train_0757,train,bnp_005285_1,bnp_005285,reading_comprehension,has_context,easy,0,yes,no
train_0758,train,bnp_018011_1,bnp_018011,science,no_context,easy,0,yes,no
train_0759,train,bnp_004121_1,bnp_004121,grammar,no_context,easy,0,no,yes
train_0760,train,bnp_009733_0,bnp_009733,reading_comprehension,has_context,easy,1,yes,no
train_0761,train,bnp_006169_1,bnp_006169,bcs,no_context,easy,0,no,yes
train_0762,train,bnp_013406_1,bnp_013406,reading_comprehension,has_context,easy,0,yes,no
train_0763,train,bnp_021678_1,bnp_021678,literature,no_context,easy,0,yes,no
train_0764,train,bnp_005299_1,bnp_005299,history,has_context,easy,0,yes,no
train_0765,train,bnp_017695_0,bnp_017695,grammar,has_context,hard,1,yes,no
train_0766,train,bnp_026321_0,bnp_026321,idiom_meaning,no_context,easy,1,yes,no
train_0767,train,bnp_005480_1,bnp_005480,synonym,no_context,easy,0,yes,no
train_0768,train,bnp_018258_1,bnp_018258,history,no_context,hard,0,yes,no
train_0769,train,bnp_001417_1,bnp_001417,grammar,no_context,hard,0,yes,no
train_0770,train,bnp_010095_0,bnp_010095,history,has_context,easy,1,yes,no
train_0771,train,bnp_029464_1,bnp_029464,grammar,no_context,hard,0,yes,no
train_0772,train,bnp_025774_1,bnp_025774,history,has_context,hard,0,yes,no
train_0773,train,bnp_027658_0,bnp_027658,mathematics,no_context,hard,1,yes,no
train_0774,train,bnp_009698_0,bnp_009698,vocabulary,no_context,easy,1,yes,no
train_0775,train,bnp_007934_1,bnp_007934,grammar,has_context,hard,0,yes,no
train_0776,train,bnp_003309_1,bnp_003309,reading_comprehension,has_context,easy,0,yes,no
train_0777,train,bnp_004097_0,bnp_004097,law,no_context,easy,1,yes,no
train_0778,train,bnp_008083_1,bnp_008083,grammar,no_context,hard,0,yes,no
train_0779,train,bnp_027515_0,bnp_027515,reading_comprehension,has_context,easy,1,yes,no
train_0780,train,bnp_003704_1,bnp_003704,antonym,no_context,easy,0,yes,no
train_0781,train,bnp_022516_1,bnp_022516,reading_comprehension,has_context,easy,0,yes,no
train_0782,train,bnp_025601_0,bnp_025601,reading_comprehension,has_context,easy,1,yes,no
train_0783,train,bnp_009983_1,bnp_009983,law,has_context,easy,0,yes,no
train_0784,train,bnp_029229_0,bnp_029229,reading_comprehension,has_context,easy,1,yes,no
train_0785,train,bnp_000083_1,bnp_000083,reading_comprehension,has_context,easy,0,yes,no
train_0786,train,bnp_030972_1,bnp_030972,reading_comprehension,has_context,easy,0,yes,no
train_0787,train,bnp_006598_0,bnp_006598,bcs,no_context,easy,1,yes,no
train_0788,train,bnp_028464_1,bnp_028464,reading_comprehension,has_context,easy,0,no,yes
train_0789,train,bnp_021766_1,bnp_021766,others,has_context,easy,0,no,yes
train_0790,train,bnp_024397_0,bnp_024397,history,has_context,hard,1,yes,no
train_0791,train,bnp_011521_0,bnp_011521,history,has_context,easy,1,no,yes
train_0792,train,bnp_014918_0,bnp_014918,grammar,has_context,hard,1,yes,no
train_0793,train,bnp_019693_0,bnp_019693,grammar,no_context,hard,1,yes,no
train_0794,train,bnp_018281_0,bnp_018281,reading_comprehension,has_context,easy,1,yes,no
train_0795,train,bnp_015997_0,bnp_015997,history,has_context,hard,1,yes,no
train_0796,train,bnp_013876_0,bnp_013876,grammar,has_context,hard,1,yes,no
train_0797,train,bnp_005862_1,bnp_005862,mathematics,no_context,easy,0,yes,no
train_0798,train,bnp_016181_0,bnp_016181,history,has_context,easy,1,yes,no
train_0799,train,bnp_022089_0,bnp_022089,reading_comprehension,has_context,easy,1,yes,no
train_0800,train,bnp_012433_1,bnp_012433,history,has_context,easy,0,yes,no
train_0801,train,bnp_031211_1,bnp_031211,literature,no_context,easy,0,yes,no
train_0802,train,bnp_014957_1,bnp_014957,history,has_context,easy,0,yes,no
train_0803,train,bnp_011130_0,bnp_011130,science,no_context,easy,1,yes,no
train_0804,train,bnp_027705_0,bnp_027705,reading_comprehension,has_context,easy,1,yes,no
train_0805,train,bnp_022867_1,bnp_022867,history,has_context,easy,0,yes,no
train_0806,train,bnp_001835_0,bnp_001835,reading_comprehension,has_context,easy,1,yes,no
train_0807,train,bnp_005616_0,bnp_005616,bcs,no_context,easy,1,yes,no
train_0808,train,bnp_007266_1,bnp_007266,reading_comprehension,has_context,hard,0,yes,no
train_0809,train,bnp_026630_0,bnp_026630,reading_comprehension,has_context,easy,1,yes,no
train_0810,train,bnp_000774_0,bnp_000774,history,has_context,hard,1,yes,no
train_0811,train,bnp_029589_1,bnp_029589,others,has_context,hard,0,yes,no
train_0812,train,bnp_025711_1,bnp_025711,idiom_meaning,no_context,easy,0,yes,no
train_0813,train,bnp_010160_1,bnp_010160,law,has_context,easy,0,yes,no
train_0814,train,bnp_013699_0,bnp_013699,antonym,no_context,easy,1,no,yes
train_0815,train,bnp_001758_0,bnp_001758,antonym,no_context,easy,1,yes,no
train_0816,train,bnp_000313_1,bnp_000313,reading_comprehension,has_context,easy,0,yes,no
train_0817,train,bnp_001859_0,bnp_001859,reading_comprehension,has_context,hard,1,yes,no
train_0818,train,bnp_007680_1,bnp_007680,others,has_context,hard,0,yes,no
train_0819,train,bnp_006216_0,bnp_006216,literature,no_context,easy,1,yes,no
train_0820,train,bnp_000750_0,bnp_000750,history,has_context,hard,1,yes,no
train_0821,train,bnp_012850_1,bnp_012850,reading_comprehension,has_context,easy,0,yes,no
train_0822,train,bnp_017727_1,bnp_017727,grammar,no_context,easy,0,yes,no
train_0823,train,bnp_001160_1,bnp_001160,history,has_context,easy,0,yes,no
train_0824,train,bnp_024383_1,bnp_024383,idiom_meaning,no_context,easy,0,yes,no
train_0825,train,bnp_030112_1,bnp_030112,idiom_meaning,no_context,easy,0,yes,no
train_0826,train,bnp_005231_0,bnp_005231,law,no_context,easy,1,yes,no
train_0827,train,bnp_029519_0,bnp_029519,literature,no_context,easy,1,no,yes
train_0828,train,bnp_012393_0,bnp_012393,grammar,no_context,easy,1,yes,no
train_0829,train,bnp_026202_1,bnp_026202,bcs,no_context,easy,0,yes,no
train_0830,train,bnp_009560_1,bnp_009560,synonym,no_context,easy,0,yes,no
train_0831,train,bnp_026876_1,bnp_026876,bcs,no_context,easy,0,yes,no
train_0832,train,bnp_010900_1,bnp_010900,grammar,no_context,hard,0,yes,no
train_0833,train,bnp_013617_0,bnp_013617,science,no_context,easy,1,yes,no
train_0834,train,bnp_015153_0,bnp_015153,idiom_meaning,no_context,easy,1,yes,no
train_0835,train,bnp_001269_1,bnp_001269,antonym,no_context,easy,0,yes,no
train_0836,train,bnp_026463_1,bnp_026463,reading_comprehension,has_context,hard,0,yes,no
train_0837,train,bnp_013356_0,bnp_013356,history,has_context,hard,1,yes,no
train_0838,train,bnp_000617_0,bnp_000617,history,has_context,easy,1,yes,no
train_0839,train,bnp_014153_0,bnp_014153,mathematics,no_context,easy,1,yes,no
train_0840,train,bnp_026418_1,bnp_026418,reading_comprehension,has_context,easy,0,yes,no
train_0841,train,bnp_015101_0,bnp_015101,reading_comprehension,has_context,easy,1,yes,no
train_0842,train,bnp_027048_1,bnp_027048,law,has_context,easy,0,yes,no
train_0843,train,bnp_027995_1,bnp_027995,reading_comprehension,has_context,hard,0,yes,no
train_0844,train,bnp_007151_0,bnp_007151,history,has_context,easy,1,yes,no
train_0845,train,bnp_022766_0,bnp_022766,history,has_context,hard,1,yes,no
train_0846,train,bnp_010515_0,bnp_010515,synonym,no_context,easy,1,yes,no
train_0847,train,bnp_019785_1,bnp_019785,history,has_context,hard,0,yes,no
train_0848,train,bnp_012734_0,bnp_012734,law,no_context,hard,1,yes,no
train_0849,train,bnp_014659_1,bnp_014659,reading_comprehension,has_context,easy,0,yes,no
train_0850,train,bnp_019970_0,bnp_019970,history,has_context,easy,1,yes,no
train_0851,train,bnp_023982_0,bnp_023982,law,has_context,easy,1,yes,no
train_0852,train,bnp_014644_0,bnp_014644,law,no_context,easy,1,yes,no
train_0853,train,bnp_010985_0,bnp_010985,history,has_context,easy,1,yes,no
train_0854,train,bnp_022118_0,bnp_022118,bcs,no_context,hard,1,yes,no
train_0855,train,bnp_011869_0,bnp_011869,reading_comprehension,has_context,easy,1,no,yes
train_0856,train,bnp_031731_0,bnp_031731,antonym,no_context,easy,1,yes,no
train_0857,train,bnp_029537_0,bnp_029537,literature,no_context,hard,1,yes,no
train_0858,train,bnp_000638_1,bnp_000638,bcs,no_context,hard,0,yes,no
train_0859,train,bnp_017598_1,bnp_017598,antonym,no_context,easy,0,yes,no
train_0860,train,bnp_027327_0,bnp_027327,law,no_context,hard,1,yes,no
train_0861,train,bnp_025764_0,bnp_025764,reading_comprehension,has_context,easy,1,yes,no
train_0862,train,bnp_031175_0,bnp_031175,history,has_context,easy,1,yes,no
train_0863,train,bnp_012053_0,bnp_012053,history,has_context,hard,1,yes,no
train_0864,train,bnp_027640_1,bnp_027640,grammar,has_context,hard,0,yes,no
train_0865,train,bnp_013388_0,bnp_013388,literature,no_context,easy,1,yes,no
train_0866,train,bnp_016143_1,bnp_016143,history,has_context,hard,0,yes,no
train_0867,train,bnp_019619_0,bnp_019619,law,has_context,easy,1,yes,no
train_0868,train,bnp_015524_1,bnp_015524,history,has_context,easy,0,yes,no
train_0869,train,bnp_031537_1,bnp_031537,science,no_context,easy,0,yes,no
train_0870,train,bnp_015733_0,bnp_015733,history,has_context,easy,1,yes,no
train_0871,train,bnp_009227_1,bnp_009227,mathematics,no_context,easy,0,yes,no
train_0872,train,bnp_016166_0,bnp_016166,reading_comprehension,has_context,hard,1,yes,no
train_0873,train,bnp_009729_1,bnp_009729,history,has_context,easy,0,yes,no
train_0874,train,bnp_010203_1,bnp_010203,history,has_context,easy,0,yes,no
train_0875,train,bnp_024659_0,bnp_024659,history,has_context,hard,1,no,yes
train_0876,train,bnp_009916_0,bnp_009916,history,has_context,hard,1,yes,no
train_0877,train,bnp_007313_0,bnp_007313,mathematics,no_context,easy,1,yes,no
train_0878,train,bnp_006861_0,bnp_006861,law,has_context,easy,1,yes,no
train_0879,train,bnp_028931_1,bnp_028931,history,has_context,hard,0,yes,no
train_0880,train,bnp_009394_1,bnp_009394,reading_comprehension,has_context,easy,0,yes,no
